Concept	Concept nr.	List ID	Word	Stem	Set	Confirmed	Comment	Source	Mediator	Add
the arch	2	48	тагъ	5						
the arch	2	51	тагъ	5						
the arch	2	109	тагъ	5						
the arch	2	110	тагъ	5						
the arch	2	132	тагъ	5						
the arch	2	27	тагь	5						
the arch	2	5	чарх	1						
the arch	2	10	чарх	1						
the arch	2	23	чарх	1						
the arch	2	24	чарх	1						
the arch	2	50	чарх	1						
the arch	2	62	чарх	1						
the arch	2	65	чарх	1						
the arch	2	66	чарх	1						
the arch	2	67	чарх	1						
the arch	2	69	чарх	1						
the arch	2	78	чарх	1						
the arch	2	79	чарх	1						
the arch	2	80	чарх	1						
the arch	2	81	чарх	1						
the arch	2	82	чарх	1						
the arch	2	87	чарх	1						
the arch	2	88	чарх	1						
the arch	2	89	чарх	1						
the arch	2	91	чарх	1						
the arch	2	92	чарх	1						
the arch	2	93	чарх	1						
the arch	2	94	чарх	1						
the arch	2	95	чарх	1						
the arch	2	112	чарх	1						
the arch	2	120	чарх	1						
the arch	2	119	чарх п	1						
the arch	2	133	чербен	18						
the axe/ax	3	13	balta	1						
the axe/ax	3	26	balta	1						
the axe/ax	3	52	balta	1						
the axe/ax	3	100	balta	1						
the axe/ax	3	101	balta	1						
the axe/ax	3	102	balta	1						
the axe/ax	3	106	balta	1						
the axe/ax	3	107	balta	1						
the axe/ax	3	108	balta	1						
the axe/ax	3	133	balta	1						
the axe/ax	3	11	fa's	2						
the axe/ax	3	139	fas	2						
the axe/ax	3	9	NA	NA						
the axe/ax	3	16	NA	NA						
the axe/ax	3	111	NA	NA						
the axe/ax	3	138	NA	NA						
the axe/ax	3	NA	NA	NA						
the axe/ax	3	139	nachakh	3						1
the axe/ax	3	14	õg	4						
the axe/ax	3	141	õg	4				Non loan		
the axe/ax	3	96	suldi	5						
the axe/ax	3	11	tabar	6						
the axe/ax	3	139	tabar	6						
the axe/ax	3	140	tabərzan	6				Russian		
the axe/ax	3	104	tapor	6						
the axe/ax	3	103	tapori	6						
the axe/ax	3	105	tapori	6						
the axe/ax	3	1	tsuld	5						
the axe/ax	3	103	tsuld podtv	5						
the axe/ax	3	104	tsuldi	5						
the axe/ax	3	105	tsuldi - big axe	5						
the axe/ax	3	17	tsuli	5						
the axe/ax	3	97	tsuli	5						
the axe/ax	3	110	yaq	13						
the axe/ax	3	139	zin	7						
the axe/ax	3	113	ажите	8						
the axe/ax	3	114	ажите	8						
the axe/ax	3	142	анжит	8						
the axe/ax	3	143	анжит	8						
the axe/ax	3	144	анжит	8						
the axe/ax	3	145	анжит	8						
the axe/ax	3	146	аНжитв	8						
the axe/ax	3	19	аНжито	8						
the axe/ax	3	55	аНжито	8						
the axe/ax	3	56	аНжито	8						
the axe/ax	3	54	анжито(бо)	8						
the axe/ax	3	53	анжитобо	8						
the axe/ax	3	20	балта	1						
the axe/ax	3	23	балта	1						
the axe/ax	3	27	балта	1						
the axe/ax	3	28	балта	1						
the axe/ax	3	29	балта	1						
the axe/ax	3	29	балта	1						
the axe/ax	3	31	балта	1						
the axe/ax	3	32	балта	1						
the axe/ax	3	48	балта	1						
the axe/ax	3	49	балта	1						
the axe/ax	3	50	балта	1						
the axe/ax	3	51	балта	1						
the axe/ax	3	81	балта	1						
the axe/ax	3	82	балта	1						
the axe/ax	3	86	балта	1						
the axe/ax	3	87	балта	1						
the axe/ax	3	88	балта	1						
the axe/ax	3	112	балта	1						
the axe/ax	3	134	балта	1						
the axe/ax	3	135	балта	1						
the axe/ax	3	136	балта	1						
the axe/ax	3	137	балта	1						
the axe/ax	3	37	беретта	9						
the axe/ax	3	38	беретта	9						
the axe/ax	3	39	беретта	9						
the axe/ax	3	40	беретта	9						
the axe/ax	3	41	беретта	9						
the axe/ax	3	42	беретта	9						
the axe/ax	3	43	беретта	9						
the axe/ax	3	44	беретта	9						
the axe/ax	3	126	г1анжит	8						
the axe/ax	3	12	гIащтIи	10						
the axe/ax	3	25	ГIО	11						
the axe/ax	3	83	ГIО	11						
the axe/ax	3	84	ГIО	11						
the axe/ax	3	85	ГIО	11						
the axe/ax	3	15	диг	12						
the axe/ax	3	62	ек1	13						
the axe/ax	3	63	ек1	13						
the axe/ax	3	64	ек1	13						
the axe/ax	3	90	ек1в	13						
the axe/ax	3	91	ек1в	13						
the axe/ax	3	24	екIв	13						
the axe/ax	3	65	екIв	13						
the axe/ax	3	18	ишину	14						
the axe/ax	3	95	йик1	13						
the axe/ax	3	66	наджах	3						
the axe/ax	3	67	наджах	3						
the axe/ax	3	70	наджах	3						
the axe/ax	3	68	нажах	3						
the axe/ax	3	69	нажах	3						
the axe/ax	3	18	ог	4						
the axe/ax	3	8	оНг	4						
the axe/ax	3	22	топор	6						
the axe/ax	3	63	юк1	13						
the axe/ax	3	71	юк1	13						
the axe/ax	3	72	юк1	13						
the axe/ax	3	73	юк1	13						
the axe/ax	3	74	юк1	13						
the axe/ax	3	75	юк1	13						
the axe/ax	3	93	юк1	13						
the axe/ax	3	94	юк1	13						
the axe/ax	3	92	юк1в	13						
the axe/ax	3	76	юкв	13						
the axe/ax	3	2	як1	13						
the axe/ax	3	3	як1	13						
the axe/ax	3	4	як1	13						
the axe/ax	3	5	як1	13						
the axe/ax	3	6	як1	13						
the axe/ax	3	35	як1	13						
the axe/ax	3	57	як1	13						
the axe/ax	3	58	як1	13						
the axe/ax	3	60	як1	13						
the axe/ax	3	115	як1	13						
the axe/ax	3	116	як1	13						
the axe/ax	3	117	як1	13						
the axe/ax	3	121	як1	13						
the axe/ax	3	122	як1	13						
the axe/ax	3	124	як1	13						
the axe/ax	3	125	як1	13						
the axe/ax	3	127	як1	13						
the axe/ax	3	128	як1	13						
the axe/ax	3	130	як1	13						
the axe/ax	3	131	як1	13						
the axe/ax	3	33	як1а	13						
the axe/ax	3	34	як1а	13						
the axe/ax	3	36	як1а	13						
the axe/ax	3	7	як1в	13						
the axe/ax	3	21	як1в	13						
the axe/ax	3	45	як1в	13						
the axe/ax	3	46	як1в	13						
the axe/ax	3	47	як1в	13						
the axe/ax	3	78	як1в	13						
the axe/ax	3	79	як1в	13						
the axe/ax	3	80	як1в	13						
the axe/ax	3	89	як1в	13						
the axe/ax	3	98	як1в	13						
the axe/ax	3	99	як1в	13						
the axe/ax	3	123	як1в	13						
the axe/ax	3	10	якIв	13						
the axe/ax	3	109	якIв	13						
the axe/ax	3	120	якIв	13						
the axe/ax	3	129	якlв	13						
the axe/ax	3	59	якlу	13						
the axe/ax	3	77	якв	13						
the axe/ax	3	118	якьв	13						
the axe/ax	3	119	якьв	13						
the axe/ax	3	132	якьв	13						
the axe/ax	3	61	якьу	13						
the ball	4	1	burti	1						
the ball	4	17	burti	1						
the ball	4	96	burti	1						
the ball	4	97	burti	1						
the ball	4	103	burti	1						
the ball	4	104	burti	1						
the ball	4	105	burti	1						
the ball	4	140	dump	2				Unidentified		
the ball	4	11	kura	3						
the ball	4	14	NA	NA						
the ball	4	85	NA	NA						
the ball	4	143	NA	NA						
the ball	4	141	šar	4				Russian		
the ball	4	139	toop	2						
the ball	4	139	toop-bazee	2						
the ball	4	52	top	2						
the ball	4	100	top	2						
the ball	4	101	top	2						
the ball	4	102	top	2						
the ball	4	104	top	2						
the ball	4	106	top	2						
the ball	4	107	top	2						
the ball	4	108	top	2						
the ball	4	15	буьрка	5						
the ball	4	10	гирген	6						
the ball	4	113	гужила	7						
the ball	4	114	гужила	7						
the ball	4	9	к1ак1у	8						
the ball	4	84	к1ох1ло	9						
the ball	4	83	к1ох1о	9						
the ball	4	18	кIохIло	9						
the ball	4	146	квáтара	14						
the ball	4	8	кирка	10						
the ball	4	142	къат1ара	14						
the ball	4	144	къат1ара	14						
the ball	4	145	къат1ара	14						
the ball	4	22	мяч	11						
the ball	4	37	мяч	11						
the ball	4	38	мяч	11						
the ball	4	39	мяч	11						
the ball	4	40	мяч	11						
the ball	4	54	со-соло	12						
the ball	4	19	соло-соло	12						
the ball	4	53	соло-соло	12						
the ball	4	54	соло-соло	12						
the ball	4	55	соло-соло	12						
the ball	4	56	соло-соло	12						
the ball	4	13	топ	2						
the ball	4	20	топ	2						
the ball	4	26	топ	2						
the ball	4	45	топ	2						
the ball	4	46	топ	2						
the ball	4	47	топ	2						
the ball	4	98	топ	2						
the ball	4	99	топ	2						
the ball	4	109	топ	2						
the ball	4	110	топ	2						
the ball	4	133	топ	2						
the ball	4	147	топ	2						
the ball	4	25	ТОП2	2						
the ball	4	126	торг1у	13						
the ball	4	12	торгIо	13						
the ball	4	18	торгIо	13						
the ball	4	16	торгьо	13						
the ball	4	111	торъо	13						
the ball	4	137	торъо	13						
the ball	4	138	торъо	13						
the ball	4	2	туп	2						
the ball	4	3	туп	2						
the ball	4	4	туп	2						
the ball	4	5	туп	2						
the ball	4	6	туп	2						
the ball	4	7	туп	2						
the ball	4	10	туп	2						
the ball	4	21	туп	2						
the ball	4	23	туп	2						
the ball	4	24	туп	2						
the ball	4	27	туп	2						
the ball	4	28	туп	2						
the ball	4	29	туп	2						
the ball	4	29	туп	2						
the ball	4	31	туп	2						
the ball	4	32	туп	2						
the ball	4	33	туп	2						
the ball	4	34	туп	2						
the ball	4	35	туп	2						
the ball	4	36	туп	2						
the ball	4	38	туп	2						
the ball	4	41	туп	2						
the ball	4	42	туп	2						
the ball	4	43	туп	2						
the ball	4	44	туп	2						
the ball	4	48	туп	2						
the ball	4	49	туп	2						
the ball	4	50	туп	2						
the ball	4	51	туп	2						
the ball	4	57	туп	2						
the ball	4	58	туп	2						
the ball	4	59	туп	2						
the ball	4	60	туп	2						
the ball	4	61	туп	2						
the ball	4	62	туп	2						
the ball	4	63	туп	2						
the ball	4	64	туп	2						
the ball	4	65	туп	2						
the ball	4	66	туп	2						
the ball	4	69	туп	2						
the ball	4	70	туп	2						
the ball	4	71	туп	2						
the ball	4	72	туп	2						
the ball	4	73	туп	2						
the ball	4	74	туп	2						
the ball	4	75	туп	2						
the ball	4	76	туп	2						
the ball	4	77	туп	2						
the ball	4	78	туп	2						
the ball	4	79	туп	2						
the ball	4	80	туп	2						
the ball	4	81	туп	2						
the ball	4	82	туп	2						
the ball	4	86	туп	2						
the ball	4	87	туп	2						
the ball	4	88	туп	2						
the ball	4	89	туп	2						
the ball	4	90	туп	2						
the ball	4	91	туп	2						
the ball	4	92	туп	2						
the ball	4	93	туп	2						
the ball	4	94	туп	2						
the ball	4	95	туп	2						
the ball	4	112	туп	2						
the ball	4	115	туп	2						
the ball	4	116	туп	2						
the ball	4	117	туп	2						
the ball	4	118	туп	2						
the ball	4	119	туп	2						
the ball	4	120	туп	2						
the ball	4	121	туп	2						
the ball	4	122	туп	2						
the ball	4	123	туп	2						
the ball	4	124	туп	2						
the ball	4	125	туп	2						
the ball	4	127	туп	2						
the ball	4	128	туп	2						
the ball	4	129	туп	2						
the ball	4	130	туп	2						
the ball	4	131	туп	2						
the ball	4	132	туп	2						
the ball	4	134	туп	2						
the ball	4	135	туп	2						
the ball	4	136	туп	2						
the ball	4	40	туп другие говорят	NA			мусор			
the ball	4	39	туп запретил	NA			мусор			
the ball	4	67	тур	2						
the ball	4	68	тып	2						
the ball	4	22	шар	4						
the ball	4	28	шар	4						
the barrel	5	139	barmil	1						
the barrel	5	11	bermeel	1						
the barrel	5	1	bočka	2						
the barrel	5	96	bočka	2						
the barrel	5	103	bočka	2						
the barrel	5	104	bočka	2						
the barrel	5	105	bočka	2						
the barrel	5	52	boçka	2						
the barrel	5	97	boçka	2						
the barrel	5	100	boçka	2						
the barrel	5	101	boçka	2						
the barrel	5	102	boçka	2						
the barrel	5	107	boçka	2						
the barrel	5	108	boçka	2						
the barrel	5	139	boshkeh	2						
the barrel	5	106	çaləq	3						
the barrel	5	139	chelik	3						
the barrel	5	17	k'asri	4						
the barrel	5	139	khomreh	5						
the barrel	5	139	looleh	6						
the barrel	5	14	NA	NA						
the barrel	5	16	NA	NA						
the barrel	5	23	NA	NA						
the barrel	5	89	NA	NA						
the barrel	5	111	NA	NA						
the barrel	5	113	NA	NA						
the barrel	5	115	NA	NA						
the barrel	5	127	NA	NA						
the barrel	5	142	NA	NA						
the barrel	5	147	NA	NA						
the barrel	5	20	RUS	2						
the barrel	5	139	tagh	7						
the barrel	5	139	toop	8						
the barrel	5	139	zarbi	9						
the barrel	5	68	бак	10						
the barrel	5	2	бочка	2						
the barrel	5	3	бочка	2						
the barrel	5	5	бочка	2						
the barrel	5	6	бочка	2						
the barrel	5	7	бочка	2						
the barrel	5	8	бочка	2						
the barrel	5	22	бочка	2						
the barrel	5	25	бочка	2						
the barrel	5	27	бочка	2						
the barrel	5	28	бочка	2						
the barrel	5	29	бочка	2						
the barrel	5	29	бочка	2						
the barrel	5	35	бочка	2						
the barrel	5	37	бочка	2						
the barrel	5	39	бочка	2						
the barrel	5	53	бочка	2						
the barrel	5	54	бочка	2						
the barrel	5	55	бочка	2						
the barrel	5	56	бочка	2						
the barrel	5	59	бочка	2						
the barrel	5	62	бочка	2						
the barrel	5	71	бочка	2						
the barrel	5	76	бочка	2						
the barrel	5	77	бочка	2						
the barrel	5	78	бочка	2						
the barrel	5	79	бочка	2						
the barrel	5	80	бочка	2						
the barrel	5	81	бочка	2						
the barrel	5	82	бочка	2						
the barrel	5	83	бочка	2						
the barrel	5	84	бочка	2						
the barrel	5	86	бочка	2						
the barrel	5	94	бочка	2						
the barrel	5	109	бочка	2						
the barrel	5	119	бочка	2						
the barrel	5	121	бочка	2						
the barrel	5	122	бочка	2						
the barrel	5	124	бочка	2						
the barrel	5	126	бочка	2						
the barrel	5	132	бочка	2						
the barrel	5	137	бочка	2						
the barrel	5	45	бошк1а	2						
the barrel	5	46	бошк1а	2						
the barrel	5	99	бошк1а	2						
the barrel	5	10	бучка	2						
the barrel	5	26	бучка	2						
the barrel	5	120	бучка	2						
the barrel	5	136	бучка	2						
the barrel	5	67	бушка	2						
the barrel	5	69	бушка	2						
the barrel	5	128	бушка	2						
the barrel	5	49	бычка	2						
the barrel	5	73	вуху	11						
the barrel	5	76	вуху	11						
the barrel	5	66	гуд	12						
the barrel	5	70	гуд	12						
the barrel	5	13	данышмаг	13						
the barrel	5	27	данышмаг	13						
the barrel	5	110	дерев къов	14						
the barrel	5	73	жвюрба	15						
the barrel	5	76	журба	15						
the barrel	5	85	коцол1и	16						
the barrel	5	110	метал - бочка	2						
the barrel	5	18	папатIу	17						
the barrel	5	47	пошк1а	2						
the barrel	5	19	пошка	2						
the barrel	5	9	пучка	2						
the barrel	5	50	пучка	2						
the barrel	5	87	пушк1а	2						
the barrel	5	88	пушк1а	2						
the barrel	5	48	пычк1а	2						
the barrel	5	51	пычка	2						
the barrel	5	112	пышк1а	2						
the barrel	5	76	риби	18						
the barrel	5	114	рус	2						
the barrel	5	98	т1ак1а	19						
the barrel	5	66	фляг	20						
the barrel	5	21	ЧАМЧАХ	21						
the barrel	5	41	чарма	22						
the barrel	5	42	чарма	22						
the barrel	5	43	чарма	22						
the barrel	5	44	чарма	22						
the barrel	5	4	челег	3						
the barrel	5	6	челег	3						
the barrel	5	10	челег	3						
the barrel	5	24	челег	3						
the barrel	5	29	челег	3						
the barrel	5	31	челег	3						
the barrel	5	32	челег	3						
the barrel	5	57	челег	3						
the barrel	5	58	челег	3						
the barrel	5	59	челег	3						
the barrel	5	60	челег	3						
the barrel	5	63	челег	3						
the barrel	5	64	челег	3						
the barrel	5	65	челег	3						
the barrel	5	72	челег	3						
the barrel	5	74	челег	3						
the barrel	5	75	челег	3						
the barrel	5	76	челег	3						
the barrel	5	90	челег	3						
the barrel	5	91	челег	3						
the barrel	5	92	челег	3						
the barrel	5	93	челег	3						
the barrel	5	95	челег	3						
the barrel	5	116	челег	3						
the barrel	5	117	челег	3						
the barrel	5	120	челег	3						
the barrel	5	123	челег	3						
the barrel	5	125	челег	3						
the barrel	5	128	челег	3						
the barrel	5	129	челег	3						
the barrel	5	130	челег	3						
the barrel	5	131	челег	3						
the barrel	5	133	челег	3						
the barrel	5	134	челег	3						
the barrel	5	135	челег	3						
the barrel	5	2	челег подтвердил	3						
the barrel	5	62	челег подтвердил	3						
the barrel	5	71	челег подтвердил	3						
the barrel	5	78	челег(нп)	3						
the barrel	5	73	челег(п но меньше)	3						
the barrel	5	33	челеге	3						
the barrel	5	34	челеге	3						
the barrel	5	35	челеге	3						
the barrel	5	36	челеге	3						
the barrel	5	61	челеге	3						
the barrel	5	118	челеге	3						
the barrel	5	15	черма	22						
the barrel	5	38	черме	22						
the barrel	5	40	черме	22						
the barrel	5	12	чирмá	22						
the barrel	5	143	чирмá / чирми бочка	22						
the barrel	5	144	чирмá / чирми бочка	22						
the barrel	5	145	чирмá / чирми бочка	22						
the barrel	5	146	чирмá / чирми бочка	22						
the barrel	5	138	шалеги	3						
the bat	6	139	afrahanj	1						
the bat	6	139	chowgan	2						
the bat	6	11	khoffaash	3						
the bat	6	139	khoffash	3						
the bat	6	14	kündäy	4						
the bat	6	141	kündäy	4				Non loan		
the bat	6	1	mač'k'at'ela	5						
the bat	6	96	mač'k'at'ela	5						
the bat	6	104	mač'k'at'ela	5						
the bat	6	97	maç1k1at1ela	5						
the bat	6	139	morgh	6						
the bat	6	8	NA	NA						
the bat	6	10	NA	NA						
the bat	6	15	NA	NA						
the bat	6	34	NA	NA						
the bat	6	46	NA	NA						
the bat	6	49	NA	NA						
the bat	6	50	NA	NA						
the bat	6	68	NA	NA						
the bat	6	84	NA	NA						
the bat	6	88	NA	NA						
the bat	6	110	NA	NA						
the bat	6	112	NA	NA						
the bat	6	113	NA	NA						
the bat	6	114	NA	NA						
the bat	6	135	NA	NA						
the bat	6	140	q'eɬːibožo	45				Non loan		
the bat	6	17	ʁamura	7						
the bat	6	103	ʁamura	7						
the bat	6	105	ʁamura	7						
the bat	6	104	ʁamura - ne nashe	NA			мусор			
the bat	6	13	yarasa	8						
the bat	6	52	yarasa	8						
the bat	6	100	yarasa	8						
the bat	6	102	yarasa	8						
the bat	6	106	yarasa	8						
the bat	6	107	yarasa	8						
the bat	6	108	yarasa	8						
the bat	6	101	yarasa podtv	8						
the bat	6	43	бухъна гваца	9						
the bat	6	20	варканат	10						
the bat	6	120	г1ул	11						
the bat	6	79	гаргахил	12						
the bat	6	77	ггаргаха	13						
the bat	6	19	гедеро	14						
the bat	6	53	гедеро	14						
the bat	6	54	гедеро	14						
the bat	6	55	гедеро	14						
the bat	6	56	гедеро	14						
the bat	6	136	гедже учан	15						
the bat	6	133	геджегезен	15						
the bat	6	20	гечекъуш	16						
the bat	6	38	гьялгьялимкь	17						
the bat	6	37	гьяргьялим	17						
the bat	6	39	гьяргьялим	17						
the bat	6	40	гьяргьялимкь	17						
